date,number_redds,number_salmon,depth_m,pot_depth_m,velocity_m_s,percent_fines,percent_small,percent_med,percent_large,percent_boulder,redd_width_m,redd_length_m,longitude,latitude,elevation_ft,accuracy_ft,boat_point
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56076892237976,39.51561752158637,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5607613019586,39.51558995570783,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56063992090014,39.51551022775613,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56063770852252,39.515531184672405,NA,NA,NA
2014-09-25,1,0,0.77,0.8,0.41,0,10,40,50,0,1.2,2.6,0,0,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56058644314703,39.5154055359333,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56066013344861,39.51524953915159,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56069482334154,39.51510800699383,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56071223851141,39.51508089528051,NA,NA,NA
2014-09-25,1,0,0.3,0.39,0.14,0,5,15,80,0,1.6,3.1,-121.5606376808947,39.51505012186474,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5605394669082,39.51509465843619,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56052816161059,39.515104726770154,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56058365278723,39.515218372477186,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56057881657512,39.51524527954686,NA,NA,NA
2014-09-25,1,1,0.69,0.72,0.63,0,5,40,50,5,2,3,-121.56054439931107,39.51529357044708,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5604796344555,39.515397554785054,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56047452188987,39.5154400998039,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56047658425788,39.51546923668775,NA,NA,NA
2014-09-25,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56047143993074,39.51548852647731,NA,NA,NA
2014-09-25,1,2,0.7,0.7,0.36,0,5,40,50,5,1.5,3.4,-121.56045861473254,39.51553671535098,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56054468048643,39.51556227044585,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56054506047236,39.515570348120406,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56057688193054,39.51557117468015,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56056927106779,39.51555554717062,NA,NA,NA
2014-09-25,1,0,0.5,0.49,0.47,5,5,60,30,0,1,1.2,-121.56053061143767,39.515578863839,NA,NA,NA
2014-09-25,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56056383955938,39.515620306926685,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56051600351296,39.51564973586478,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56049066930247,39.51562598707636,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56050167102177,39.515602454033306,NA,NA,NA
2014-09-25,1,1,0.32,0.51,0.45,5,20,50,25,0,2,4.1,-121.56066969366881,39.515593398430724,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56068562204767,39.51554871681392,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56065531816884,39.51563892819551,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56042920247242,39.51564570556462,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56038793083279,39.515631571264805,NA,NA,NA
2014-09-25,1,0,0.65,0.64,0.47,5,40,50,5,0,1.1,2.6,-121.56036701810424,39.515569458531274,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56034670862047,39.515519823118694,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56038797068466,39.51541665599732,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.560441745893,39.51532717687084,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56043086876178,39.51512999323419,NA,NA,NA
2014-09-25,1,1,0.53,0.59,0.56,0,10,20,40,30,1,1.5,-121.56045197389938,39.51508360979917,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56046144314733,39.51504696623267,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56025134849166,39.51508974746581,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56028227854316,39.515232335572904,NA,NA,NA
2014-09-25,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5602583400277,39.51543735015213,NA,NA,NA
2014-09-25,1,1,0.4,0.48,0.48,5,5,40,50,0,1.3,2,-121.56026749220838,39.51546734070897,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56027705403795,39.515497210198944,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56028257057132,39.5155404635055,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56030742408294,39.51555875532918,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56032294279584,39.5155761836952,NA,NA,NA
2014-09-25,2,2,0.5,0.6,0.3,0,10,30,50,10,2.2,3.5,-121.56029722186572,39.51564328701081,NA,NA,NA
2014-09-25,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56029164590247,39.51568291604631,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56019712917384,39.515579887129675,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5601797052984,39.51554430700804,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55999955282144,39.51536676750137,NA,NA,NA
2014-09-25,1,0,0.35,0.58,0.52,0,10,40,40,10,1,1.2,-121.55994826997342,39.5153304615245,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5599146379,39.51528438211201,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55992739550537,39.51538987619545,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55995248150566,39.515496604217944,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56000929414996,39.51550566936195,NA,NA,NA
2014-09-25,1,0,0.65,0.68,0.57,0,5,30,50,15,2.1,3.3,-121.5599929408134,39.51554894005759,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56005093501584,39.515562191454066,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56009438659346,39.51564876632343,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56019612348985,39.51567647999273,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56024019563448,39.5156716018902,NA,NA,NA
2014-09-25,1,0,0.46,0.59,0.35,10,10,30,40,10,2,3,-121.56014016031712,39.51568091344626,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56010966539974,39.51572231509298,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56006444561845,39.515691508302076,NA,NA,NA
2014-09-25,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5599856480877,39.51563902188096,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5599463519849,39.515570914914356,NA,NA,NA
2014-09-25,1,0,0.5,0.55,0.64,0,10,40,50,0,1,1.5,-121.55990126593204,39.515512800378765,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55986453142758,39.51549583890467,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55986372059944,39.51543146135147,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55979042549951,39.51539588268128,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55978444410297,39.51532727843549,NA,NA,NA
2014-09-25,1,0,0.49,0.59,0.6,0,5,30,60,5,1.3,2,-121.55974453984251,39.515368608449336,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55972641473757,39.515437391519924,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55970890993473,39.51549191041855,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5597185928759,39.51553392694609,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5597620126423,39.5155183911098,NA,NA,NA
2014-09-25,1,4,0.62,0.7,0.71,5,5,40,50,0,1.8,2.8,-121.55981106412914,39.51558219509838,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55986587008414,39.515629284717456,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55975892283436,39.51566291842033,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55975824238799,39.5157054372313,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55975142074347,39.515621757840634,NA,NA,NA
2014-09-25,1,0,0.6,0.72,0.72,5,5,30,50,10,1,1.7,-121.55975969939689,39.515592091351486,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55971685513146,39.515535833555084,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55955873560535,39.51550022175148,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55950922111744,39.51553261178612,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55947389594114,39.51551106354042,NA,NA,NA
2014-09-25,1,0,0.65,0.69,0.73,0,5,30,50,10,2,3.2,-121.55950067673939,39.515568942370564,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55957428530384,39.515589910872876,NA,NA,NA
2014-09-25,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55959679345776,39.51561980570399,NA,NA,NA
2014-09-25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55956752131776,39.515651554620646,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55960610487202,39.51569613675944,NA,NA,NA
2014-09-25,1,0,0.62,0.69,0.52,5,5,30,40,20,1.5,2.1,-121.55947601785559,39.51566117856652,NA,NA,NA
2014-09-25,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55966912236399,39.51574947305579,NA,NA,NA
2014-09-25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55972153253079,39.51575260926085,NA,NA,NA
2014-09-26,1,0,1.02,0.92,0.28,0,30,50,20,0,4,2.5,-121.5536784533259,39.51653912500652,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55371766340853,39.516503987353865,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55371762347112,39.51646777565403,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55373793148499,39.51647239819745,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55375084361299,39.51648250590429,NA,NA,NA
2014-09-26,1,0,0.52,0.62,0.56,0,30,50,20,0,1.2,3,-121.55376700582607,39.516489590648256,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55377300877569,39.51655182535261,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55388760459601,39.51649343375188,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55391371803678,39.51652550989332,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55391661293443,39.516534564923056,NA,NA,NA
2014-09-26,1,0,0.57,0.62,0.53,0,30,50,20,0,1,3,-121.5539297705297,39.516539008372014,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55403889035001,39.51657638789879,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55400154191862,39.516618243252694,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55404324470163,39.51657564918784,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55403779926195,39.516538126861136,NA,NA,NA
2014-09-26,1,0,0.64,0.68,0.55,0,30,50,20,0,1,1.5,-121.55405932286295,39.516599131051734,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55399858057334,39.516619684052216,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5540593610576,39.516596167235775,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55410164644978,39.516575402625435,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55413169455467,39.516591643028484,NA,NA,NA
2014-09-26,1,0,0.42,0.48,0.65,0,30,50,20,0,1,4,-121.55414243197903,39.51659948014902,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55410120220995,39.51663665611179,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55411989134173,39.51666493673882,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55411391905585,39.51667974697116,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55412161413076,39.51669349284986,NA,NA,NA
2014-09-26,1,0,0.79,0.85,0.57,0,30,50,20,0,1.2,3,-121.55412696323056,39.51671210197694,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55414770939333,39.516734308415685,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5540913331063,39.516733922466685,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55410976786789,39.51675539737834,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55411538687336,39.51679296690979,NA,NA,NA
2014-09-26,1,0,0.54,0.65,0.67,5,40,30,15,10,1,3,-121.55411870048272,39.5168340036437,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55407295452045,39.51684212922485,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55415929872625,39.51680036075203,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55419187024472,39.51676615849149,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55420201641927,39.51672733445541,NA,NA,NA
2014-09-26,1,0,0.51,0.59,0.7,60,30,10,0,0,2.2,3.1,-121.55417230665473,39.51665438030857,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55375589944319,39.516230333766856,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55389310480408,39.5162074706108,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55398249162901,39.51617096591809,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55401789125506,39.516212978468225,NA,NA,NA
2014-09-26,1,3,0.36,0.46,0.75,0,30,40,30,0,1,3,-121.55400701379452,39.516376257584476,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5539235482926,39.51637066914594,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55400162193669,39.51645900144905,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5540927735931,39.51642491529103,NA,NA,NA
2014-09-26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55416244240291,39.51640583378927,NA,NA,NA
2014-09-26,1,1,0.5,0.54,0.71,5,30,40,25,0,1.3,2.5,-121.55418822356933,39.51641074057575,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55424567010367,39.5164632896898,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55426534647448,39.51654775093634,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55443523756182,39.51668831169013,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55453721004905,39.516699571959954,NA,NA,NA
2014-09-26,1,2,0.4,0.48,0.8,10,30,40,20,0,1.3,3.5,-121.55455610755013,39.51674137912417,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55449434125042,39.51676755991122,NA,NA,NA
2014-09-26,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55431004985513,39.51683284286974,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55430985256103,39.51681879382086,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55430758489365,39.51643835426005,NA,NA,NA
2014-09-26,1,0,0.4,0.4,0.53,0,40,30,30,0,1.3,2,-121.55423271678771,39.516256556212504,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55431966798136,39.516096259547204,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55436511915043,39.5160394851851,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55433006217422,39.515926514205745,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55426195538132,39.51588879815345,NA,NA,NA
2014-09-26,1,0,0.75,0.73,0.75,10,10,20,30,30,1.2,2,-121.5541176735383,39.51595620027398,NA,NA,NA
2014-09-26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5542022129645,39.51601376262375,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55413828007855,39.516092282421816,NA,NA,NA
2014-09-26,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55555621414736,39.51667241562171,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55540265436659,39.51676538253962,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55530526240248,39.51681432173805,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5550665569334,39.51684293458724,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55493861802567,39.51686094080604,NA,NA,NA
2014-09-26,1,1,0.42,0.58,0.48,5,30,45,30,0,1.1,3.4,-121.55670464084427,39.51636610572852,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55665477406541,39.516380578264936,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55651600243189,39.51641338129003,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55651611970843,39.516367819148776,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55651752391564,39.5163449421635,NA,NA,NA
2014-09-26,1,6,0.7,0.7,0.46,0,40,30,30,0,3,4,-121.55650430568116,39.51629678170662,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55649511768709,39.51621914551144,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55656310466085,39.516195852024595,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5566220156311,39.51622774920772,NA,NA,NA
2014-09-26,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55664436243524,39.516238973865924,NA,NA,NA
2014-09-26,1,3,0.18,0.48,0.68,0,30,40,30,0,1.6,3,-121.55667609376074,39.51624472884956,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55665000231365,39.51618343414483,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55674481123881,39.51614342668575,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55678742340739,39.516139982379144,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55681275907644,39.516124826778814,NA,NA,NA
2014-09-26,1,2,0.3,0.4,0.61,5,30,40,25,0,0.8,3.2,-121.55684055136327,39.51612249588327,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5569607513543,39.51612197900974,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55700012516985,39.516160345899266,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55704901992077,39.516113010662835,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55708647800098,39.51612365698147,NA,NA,NA
2014-09-26,1,2,0.48,0.5,0.65,10,15,20,40,15,0.8,2,-121.55714296905408,39.516112852470926,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55722923219017,39.51613615095536,NA,NA,NA
2014-09-26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55733942694972,39.51610251485301,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5574450752665,39.51612219749898,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55748592855709,39.516098620771736,NA,NA,NA
2014-09-26,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55756104333584,39.51610919367289,NA,NA,NA
2014-09-26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55761927907761,39.516107393558386,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55781937055586,39.516076602453225,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5578642453241,39.51608074522054,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55798571685396,39.516058114485034,NA,NA,NA
2014-09-26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55802386470637,39.516074787744444,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55801529437508,39.51610220699257,NA,NA,NA
2014-09-26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55810865049327,39.516057594297415,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55814619510733,39.5160702505803,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55820617833635,39.51608295093029,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55825076061632,39.51604329227496,NA,NA,NA
2014-09-26,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5583066542993,39.51606980824758,NA,NA,NA
2014-09-26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55832763975012,39.51609006174532,NA,NA,NA
2014-09-26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55834006384126,39.51605347303496,NA,NA,NA
2014-09-26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5583666714312,39.51606061461751,NA,NA,NA
2014-09-26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55843205408452,39.51606591252388,NA,NA,NA
2014-09-26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5584876989133,39.5160847758271,NA,NA,NA
2014-09-26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55858700473641,39.51607533952268,NA,NA,NA
